cell_id,cell_lat,cell_lon,zone_type,cell_building_count
r0388_c0197,48.6442265,1.8544632,residential,37
r0388_c0198,48.6442265,1.8565152,residential,31
r0388_c0199,48.6442265,1.8585671,residential,28
r0388_c0200,48.6442265,1.860619,residential,19
r0388_c0201,48.6442265,1.862671,residential,20
r0388_c0202,48.6442265,1.8647229,residential,11
r0388_c0244,48.6442265,1.9509044,residential,8
r0388_c0251,48.6442265,1.9652679,residential,20
r0388_c0252,48.6442265,1.9673199,residential,36
r0388_c0293,48.6442265,2.0514494,residential,16
r0388_c0294,48.6442265,2.0535013,residential,29
r0388_c0295,48.6442265,2.0555532,residential,3
r0388_c0297,48.6442265,2.0596571,residential,10
r0388_c0298,48.6442265,2.0617091,residential,45
r0388_c0299,48.6442265,2.063761,residential,21
r0388_c0300,48.6442265,2.0658129,residential,34
r0388_c0301,48.6442265,2.0678649,residential,52
r0388_c0302,48.6442265,2.0699168,residential,64
r0388_c0303,48.6442265,2.0719688,residential,31
r0388_c0304,48.6442265,2.0740207,residential,51
r0388_c0305,48.6442265,2.0760726,residential,41
r0388_c0306,48.6442265,2.0781246,residential,12
r0388_c0307,48.6442265,2.0801765,residential,34
r0388_c0308,48.6442265,2.0822285,residential,43
r0388_c0309,48.6442265,2.0842804,residential,26
r0388_c0310,48.6442265,2.0863323,residential,29
r0388_c0311,48.6442265,2.0883843,commercial,19
r0388_c0312,48.6442265,2.0904362,residential,30
r0388_c0342,48.6442265,2.1519944,residential,25
r0388_c0344,48.6442265,2.1560983,residential,9
r0388_c0374,48.6442265,2.2176564,commercial,8
r0388_c0377,48.6442265,2.2238122,residential,15
r0388_c0378,48.6442265,2.2258642,residential,28
r0388_c0379,48.6442265,2.2279161,commercial,16
r0388_c0380,48.6442265,2.2299681,residential,30
r0388_c0381,48.6442265,2.23202,residential,29
r0388_c0382,48.6442265,2.2340719,residential,15
r0388_c0383,48.6442265,2.2361239,residential,16
r0388_c0384,48.6442265,2.2381758,residential,48
r0388_c0385,48.6442265,2.2402278,residential,33
r0388_c0386,48.6442265,2.2422797,residential,18
r0388_c0387,48.6442265,2.2443316,residential,21
r0388_c0388,48.6442265,2.2463836,residential,24
r0388_c0389,48.6442265,2.2484355,residential,31
r0388_c0390,48.6442265,2.2504874,residential,34
r0388_c0391,48.6442265,2.2525394,residential,51
r0388_c0392,48.6442265,2.2545913,residential,38
r0388_c0393,48.6442265,2.2566433,residential,49
r0388_c0394,48.6442265,2.2586952,residential,23
r0388_c0395,48.6442265,2.2607471,residential,32
r0388_c0396,48.6442265,2.2627991,residential,15
r0388_c0397,48.6442265,2.264851,residential,6
r0388_c0398,48.6442265,2.266903,residential,26
r0388_c0399,48.6442265,2.2689549,residential,23
r0388_c0400,48.6442265,2.2710068,residential,12
r0388_c0401,48.6442265,2.2730588,residential,17
r0388_c0402,48.6442265,2.2751107,residential,43
r0388_c0403,48.6442265,2.2771627,residential,46
r0388_c0404,48.6442265,2.2792146,residential,10
r0388_c0405,48.6442265,2.2812665,residential,15
r0388_c0406,48.6442265,2.2833185,residential,13
r0388_c0407,48.6442265,2.2853704,residential,26
r0388_c0408,48.6442265,2.2874223,residential,37
r0388_c0409,48.6442265,2.2894743,residential,39
r0388_c0410,48.6442265,2.2915262,residential,50
r0388_c0411,48.6442265,2.2935782,residential,24
r0388_c0412,48.6442265,2.2956301,residential,8
r0388_c0415,48.6442265,2.3017859,residential,6
r0388_c0416,48.6442265,2.3038379,residential,26
r0388_c0417,48.6442265,2.3058898,residential,57
r0388_c0418,48.6442265,2.3079417,residential,57
r0388_c0419,48.6442265,2.3099937,residential,53
r0388_c0420,48.6442265,2.3120456,residential,48
r0388_c0421,48.6442265,2.3140976,residential,50
r0388_c0422,48.6442265,2.3161495,residential,56
r0388_c0423,48.6442265,2.3182014,residential,46
r0388_c0424,48.6442265,2.3202534,residential,58
r0388_c0425,48.6442265,2.3223053,residential,53
r0388_c0426,48.6442265,2.3243572,residential,60
r0388_c0427,48.6442265,2.3264092,residential,66
r0388_c0428,48.6442265,2.3284611,residential,61
r0388_c0429,48.6442265,2.3305131,residential,82
r0388_c0430,48.6442265,2.332565,residential,55
r0388_c0431,48.6442265,2.3346169,residential,43
r0388_c0432,48.6442265,2.3366689,residential,57
r0388_c0433,48.6442265,2.3387208,residential,41
r0388_c0434,48.6442265,2.3407728,residential,57
r0388_c0435,48.6442265,2.3428247,residential,41
r0388_c0436,48.6442265,2.3448766,residential,20
r0388_c0437,48.6442265,2.3469286,residential,11
r0388_c0438,48.6442265,2.3489805,residential,20
r0388_c0439,48.6442265,2.3510325,residential,48
r0388_c0440,48.6442265,2.3530844,residential,47
r0388_c0441,48.6442265,2.3551363,residential,39
r0388_c0442,48.6442265,2.3571883,residential,45
r0388_c0443,48.6442265,2.3592402,residential,44
r0388_c0444,48.6442265,2.3612922,residential,27
r0388_c0445,48.6442265,2.3633441,residential,11
r0388_c0446,48.6442265,2.365396,residential,5
r0388_c0447,48.6442265,2.367448,residential,15
r0388_c0448,48.6442265,2.3694999,residential,34
r0388_c0453,48.6442265,2.3797596,industrial,3
r0388_c0454,48.6442265,2.3818115,industrial,7
r0388_c0460,48.6442265,2.3941232,industrial,4
r0388_c0462,48.6442265,2.3982271,residential,21
r0388_c0463,48.6442265,2.400279,residential,51
r0388_c0464,48.6442265,2.4023309,residential,4
r0388_c0465,48.6442265,2.4043829,residential,4
r0388_c0466,48.6442265,2.4064348,industrial,6
r0388_c0467,48.6442265,2.4084867,commercial,8
r0388_c0468,48.6442265,2.4105387,residential,20
r0388_c0469,48.6442265,2.4125906,residential,57
r0388_c0470,48.6442265,2.4146426,residential,55
r0388_c0471,48.6442265,2.4166945,residential,33
r0388_c0474,48.6442265,2.4228503,residential,5
r0388_c0478,48.6442265,2.4310581,residential,17
r0388_c0479,48.6442265,2.43311,residential,64
r0388_c0480,48.6442265,2.435162,commercial,25
r0388_c0485,48.6442265,2.4454216,industrial,9
r0388_c0486,48.6442265,2.4474736,residential,19
r0388_c0487,48.6442265,2.4495255,residential,67
r0388_c0488,48.6442265,2.4515775,residential,35
r0388_c0489,48.6442265,2.4536294,residential,49
r0388_c0490,48.6442265,2.4556813,residential,39
r0388_c0491,48.6442265,2.4577333,residential,36
r0388_c0492,48.6442265,2.4597852,residential,3
r0388_c0493,48.6442265,2.4618372,residential,3
r0388_c0497,48.6442265,2.4700449,residential,10
r0388_c0514,48.6442265,2.5049279,commercial,8
r0388_c0515,48.6442265,2.5069798,residential,18
r0388_c0516,48.6442265,2.5090318,residential,50
r0388_c0517,48.6442265,2.5110837,residential,52
r0388_c0518,48.6442265,2.5131356,residential,25
r0388_c0519,48.6442265,2.5151876,residential,16
r0388_c0532,48.6442265,2.5418628,industrial,7
r0388_c0533,48.6442265,2.5439147,industrial,3
r0388_c0539,48.6442265,2.5562264,industrial,3
r0388_c0551,48.6442265,2.5808496,industrial,3
r0388_c0552,48.6442265,2.5829016,industrial,3
r0388_c0615,48.6442265,2.7121737,residential,8
r0388_c0616,48.6442265,2.7142257,residential,22
r0388_c0617,48.6442265,2.7162776,residential,7
r0388_c0648,48.6442265,2.7798877,residential,3
r0388_c0664,48.6442265,2.8127187,industrial,6
r0388_c0665,48.6442265,2.8147707,industrial,9
r0388_c0666,48.6442265,2.8168226,industrial,9
r0388_c0667,48.6442265,2.8188745,industrial,4
r0388_c0668,48.6442265,2.8209265,industrial,4
r0388_c0669,48.6442265,2.8229784,industrial,7
r0388_c0670,48.6442265,2.8250304,residential,7
r0388_c0671,48.6442265,2.8270823,residential,35
r0388_c0672,48.6442265,2.8291342,residential,35
r0388_c0673,48.6442265,2.8311862,residential,50
r0388_c0674,48.6442265,2.8332381,commercial,44
r0388_c0675,48.6442265,2.83529,residential,44
r0388_c0676,48.6442265,2.837342,residential,40
r0388_c0677,48.6442265,2.8393939,residential,32
r0388_c0678,48.6442265,2.8414459,residential,36
r0388_c0688,48.6442265,2.8619653,residential,24
r0388_c0689,48.6442265,2.8640172,residential,44
r0388_c0690,48.6442265,2.8660691,residential,29
r0388_c0711,48.6442265,2.9091599,residential,9
r0388_c0712,48.6442265,2.9112118,residential,3
r0388_c0713,48.6442265,2.9132637,residential,11
r0388_c0732,48.6442265,2.9522506,industrial,3
r0388_c0733,48.6442265,2.9543025,residential,5
r0388_c0734,48.6442265,2.9563544,residential,4
r0388_c0738,48.6442265,2.9645622,residential,36
r0388_c0756,48.6442265,3.0014971,residential,3
r0388_c0764,48.6442265,3.0179126,residential,4
r0388_c0784,48.6442265,3.0589514,residential,3
r0388_c0813,48.6442265,3.1184576,residential,3
r0388_c0814,48.6442265,3.1205096,residential,37
r0388_c0815,48.6442265,3.1225615,residential,24
r0388_c0816,48.6442265,3.1246134,residential,7
r0388_c0834,48.6442265,3.1615483,residential,3
r0388_c0952,48.6442265,3.4036771,residential,17
r0388_c0953,48.6442265,3.4057291,residential,21
r0388_c0954,48.6442265,3.407781,residential,15
r0388_c0955,48.6442265,3.409833,residential,23
r0388_c0956,48.6442265,3.4118849,residential,7
r0389_c0100,48.6455779,1.6554252,residential,7
r0389_c0113,48.6455779,1.6821004,residential,4
r0389_c0114,48.6455779,1.6841523,residential,28
r0389_c0115,48.6455779,1.6862042,residential,5
r0389_c0117,48.6455779,1.6903081,residential,20
r0389_c0118,48.6455779,1.6923601,residential,14
r0389_c0130,48.6455779,1.7169833,residential,18
r0389_c0131,48.6455779,1.7190353,residential,32
r0389_c0132,48.6455779,1.7210872,residential,4
r0389_c0165,48.6455779,1.7888012,residential,3
r0389_c0169,48.6455779,1.7970089,industrial,4
r0389_c0170,48.6455779,1.7990609,residential,4
r0389_c0171,48.6455779,1.8011128,residential,13
r0389_c0180,48.6455779,1.8195803,residential,69
r0389_c0181,48.6455779,1.8216322,residential,82
r0389_c0182,48.6455779,1.8236841,residential,44
r0389_c0183,48.6455779,1.8257361,residential,45
r0389_c0184,48.6455779,1.827788,residential,41
r0389_c0185,48.6455779,1.82984,residential,40
r0389_c0186,48.6455779,1.8318919,residential,31
r0389_c0187,48.6455779,1.8339438,residential,18
r0389_c0189,48.6455779,1.8380477,residential,16
r0389_c0190,48.6455779,1.8400997,residential,42
r0389_c0191,48.6455779,1.8421516,residential,37
r0389_c0193,48.6455779,1.8462555,commercial,6
r0389_c0195,48.6455779,1.8503594,residential,4
r0389_c0196,48.6455779,1.8524113,residential,3
r0389_c0197,48.6455779,1.8544632,residential,8
r0389_c0198,48.6455779,1.8565152,residential,33
r0389_c0199,48.6455779,1.8585671,residential,49
r0389_c0200,48.6455779,1.860619,residential,35
r0389_c0201,48.6455779,1.862671,residential,21
r0389_c0202,48.6455779,1.8647229,residential,9
r0389_c0251,48.6455779,1.9652679,residential,7
r0389_c0252,48.6455779,1.9673199,residential,15
r0389_c0291,48.6455779,2.0473455,residential,10
r0389_c0292,48.6455779,2.0493974,residential,40
r0389_c0293,48.6455779,2.0514494,residential,26
r0389_c0294,48.6455779,2.0535013,residential,26
r0389_c0295,48.6455779,2.0555532,residential,7
r0389_c0297,48.6455779,2.0596571,residential,6
r0389_c0298,48.6455779,2.0617091,residential,48
r0389_c0299,48.6455779,2.063761,industrial,19
r0389_c0300,48.6455779,2.0658129,residential,39
r0389_c0301,48.6455779,2.0678649,residential,47
r0389_c0302,48.6455779,2.0699168,residential,45
r0389_c0303,48.6455779,2.0719688,residential,46
r0389_c0304,48.6455779,2.0740207,residential,40
r0389_c0305,48.6455779,2.0760726,residential,85
r0389_c0306,48.6455779,2.0781246,residential,60
r0389_c0307,48.6455779,2.0801765,residential,33
r0389_c0308,48.6455779,2.0822285,residential,52
r0389_c0309,48.6455779,2.0842804,residential,35
r0389_c0310,48.6455779,2.0863323,residential,8
r0389_c0320,48.6455779,2.1068517,residential,3
r0389_c0322,48.6455779,2.1109556,residential,3
r0389_c0342,48.6455779,2.1519944,residential,23
r0389_c0344,48.6455779,2.1560983,residential,15
r0389_c0363,48.6455779,2.1950851,residential,5
r0389_c0374,48.6455779,2.2176564,residential,14
r0389_c0375,48.6455779,2.2197084,commercial,4
r0389_c0376,48.6455779,2.2217603,residential,4
r0389_c0377,48.6455779,2.2238122,residential,17
r0389_c0378,48.6455779,2.2258642,residential,10
r0389_c0381,48.6455779,2.23202,residential,3
r0389_c0382,48.6455779,2.2340719,residential,6
r0389_c0383,48.6455779,2.2361239,residential,5
r0389_c0384,48.6455779,2.2381758,residential,9
r0389_c0386,48.6455779,2.2422797,residential,9
r0389_c0387,48.6455779,2.2443316,residential,10
r0389_c0388,48.6455779,2.2463836,residential,19
r0389_c0389,48.6455779,2.2484355,residential,20
r0389_c0390,48.6455779,2.2504874,residential,25
r0389_c0391,48.6455779,2.2525394,residential,51
r0389_c0392,48.6455779,2.2545913,residential,29
r0389_c0393,48.6455779,2.2566433,residential,44
r0389_c0394,48.6455779,2.2586952,residential,42
r0389_c0395,48.6455779,2.2607471,residential,16
r0389_c0396,48.6455779,2.2627991,residential,5
r0389_c0397,48.6455779,2.264851,residential,13
r0389_c0398,48.6455779,2.266903,residential,31
r0389_c0399,48.6455779,2.2689549,residential,30
r0389_c0400,48.6455779,2.2710068,commercial,12
r0389_c0401,48.6455779,2.2730588,industrial,17
r0389_c0402,48.6455779,2.2751107,industrial,13
r0389_c0403,48.6455779,2.2771627,industrial,12
r0389_c0404,48.6455779,2.2792146,residential,53
r0389_c0405,48.6455779,2.2812665,residential,68
r0389_c0406,48.6455779,2.2833185,residential,40
r0389_c0407,48.6455779,2.2853704,residential,12
r0389_c0408,48.6455779,2.2874223,residential,22
r0389_c0409,48.6455779,2.2894743,residential,26
r0389_c0410,48.6455779,2.2915262,residential,36
r0389_c0411,48.6455779,2.2935782,residential,26
r0389_c0412,48.6455779,2.2956301,commercial,7
r0389_c0414,48.6455779,2.299734,residential,10
r0389_c0415,48.6455779,2.3017859,residential,10
r0389_c0416,48.6455779,2.3038379,residential,18
r0389_c0417,48.6455779,2.3058898,residential,25
r0389_c0418,48.6455779,2.3079417,residential,52
r0389_c0419,48.6455779,2.3099937,residential,52
r0389_c0420,48.6455779,2.3120456,residential,52
r0389_c0421,48.6455779,2.3140976,residential,56
r0389_c0422,48.6455779,2.3161495,residential,37
r0389_c0423,48.6455779,2.3182014,residential,42
r0389_c0424,48.6455779,2.3202534,residential,40
r0389_c0425,48.6455779,2.3223053,residential,29
r0389_c0426,48.6455779,2.3243572,residential,55
r0389_c0427,48.6455779,2.3264092,residential,55
r0389_c0428,48.6455779,2.3284611,residential,67
r0389_c0429,48.6455779,2.3305131,residential,71
r0389_c0430,48.6455779,2.332565,residential,65
r0389_c0431,48.6455779,2.3346169,residential,39
r0389_c0432,48.6455779,2.3366689,residential,58
r0389_c0433,48.6455779,2.3387208,residential,54
r0389_c0434,48.6455779,2.3407728,residential,74
r0389_c0435,48.6455779,2.3428247,residential,48
r0389_c0436,48.6455779,2.3448766,residential,68
r0389_c0437,48.6455779,2.3469286,residential,44
r0389_c0438,48.6455779,2.3489805,residential,39
r0389_c0439,48.6455779,2.3510325,residential,46
r0389_c0440,48.6455779,2.3530844,residential,44
r0389_c0441,48.6455779,2.3551363,residential,54
r0389_c0442,48.6455779,2.3571883,residential,59
r0389_c0443,48.6455779,2.3592402,residential,20
r0389_c0445,48.6455779,2.3633441,industrial,9
r0389_c0446,48.6455779,2.365396,residential,32
r0389_c0447,48.6455779,2.367448,residential,60
r0389_c0448,48.6455779,2.3694999,residential,57
r0389_c0451,48.6455779,2.3756557,industrial,5
r0389_c0452,48.6455779,2.3777077,industrial,9
r0389_c0453,48.6455779,2.3797596,industrial,8
r0389_c0454,48.6455779,2.3818115,industrial,7
r0389_c0455,48.6455779,2.3838635,industrial,3
r0389_c0456,48.6455779,2.3859154,industrial,7
r0389_c0461,48.6455779,2.3961751,industrial,3
r0389_c0462,48.6455779,2.3982271,residential,26
r0389_c0463,48.6455779,2.400279,residential,12
r0389_c0464,48.6455779,2.4023309,residential,5
r0389_c0465,48.6455779,2.4043829,residential,12
r0389_c0466,48.6455779,2.4064348,residential,4
r0389_c0467,48.6455779,2.4084867,residential,7
r0389_c0468,48.6455779,2.4105387,residential,42
r0389_c0469,48.6455779,2.4125906,residential,33
r0389_c0470,48.6455779,2.4146426,residential,30
r0389_c0471,48.6455779,2.4166945,residential,78
r0389_c0472,48.6455779,2.4187464,residential,25
r0389_c0478,48.6455779,2.4310581,residential,10
r0389_c0479,48.6455779,2.43311,residential,39
r0389_c0480,48.6455779,2.435162,commercial,19
r0389_c0484,48.6455779,2.4433697,residential,17
r0389_c0485,48.6455779,2.4454216,residential,6
r0389_c0486,48.6455779,2.4474736,residential,57
r0389_c0487,48.6455779,2.4495255,residential,32
r0389_c0488,48.6455779,2.4515775,residential,45
r0389_c0489,48.6455779,2.4536294,residential,8
r0389_c0490,48.6455779,2.4556813,residential,13
r0389_c0491,48.6455779,2.4577333,residential,23
r0389_c0492,48.6455779,2.4597852,residential,41
r0389_c0493,48.6455779,2.4618372,residential,14
r0389_c0494,48.6455779,2.4638891,residential,3
r0389_c0496,48.6455779,2.467993,commercial,16
r0389_c0516,48.6455779,2.5090318,residential,21
r0389_c0517,48.6455779,2.5110837,residential,34
r0389_c0518,48.6455779,2.5131356,residential,52
r0389_c0519,48.6455779,2.5151876,residential,28
r0389_c0604,48.6455779,2.6896024,residential,3
r0389_c0609,48.6455779,2.6998621,residential,4
r0389_c0618,48.6455779,2.7183295,residential,3
r0389_c0648,48.6455779,2.7798877,residential,20
r0389_c0649,48.6455779,2.7819396,residential,27
r0389_c0650,48.6455779,2.7839916,residential,37
r0389_c0651,48.6455779,2.7860435,residential,12
r0389_c0664,48.6455779,2.8127187,residential,3
r0389_c0666,48.6455779,2.8168226,industrial,7
r0389_c0667,48.6455779,2.8188745,industrial,18
r0389_c0668,48.6455779,2.8209265,industrial,7
r0389_c0669,48.6455779,2.8229784,industrial,4
r0389_c0670,48.6455779,2.8250304,residential,38
r0389_c0671,48.6455779,2.8270823,residential,54
r0389_c0672,48.6455779,2.8291342,residential,53
r0389_c0673,48.6455779,2.8311862,residential,47
r0389_c0674,48.6455779,2.8332381,residential,45
r0389_c0675,48.6455779,2.83529,residential,20
r0389_c0677,48.6455779,2.8393939,residential,24
r0389_c0678,48.6455779,2.8414459,residential,7
r0389_c0682,48.6455779,2.8496536,industrial,4
r0389_c0688,48.6455779,2.8619653,residential,27
r0389_c0689,48.6455779,2.8640172,residential,9
r0389_c0690,48.6455779,2.8660691,residential,4
r0389_c0691,48.6455779,2.8681211,residential,4
r0389_c0733,48.6455779,2.9543025,residential,13
r0389_c0734,48.6455779,2.9563544,residential,43
r0389_c0735,48.6455779,2.9584064,residential,23
r0389_c0737,48.6455779,2.9625103,residential,6
r0389_c0738,48.6455779,2.9645622,residential,5
r0389_c0780,48.6455779,3.0507436,residential,7
r0389_c0781,48.6455779,3.0527956,residential,4
r0389_c0812,48.6455779,3.1164057,residential,7
r0389_c0813,48.6455779,3.1184576,residential,15
r0389_c0814,48.6455779,3.1205096,residential,24
r0389_c0815,48.6455779,3.1225615,residential,5
r0389_c0849,48.6455779,3.1923274,commercial,3
r0389_c0855,48.6455779,3.2046391,commercial,3
r0389_c0900,48.6455779,3.2969763,residential,5
r0389_c0901,48.6455779,3.2990283,residential,9
r0389_c0952,48.6455779,3.4036771,residential,19
r0389_c0953,48.6455779,3.4057291,residential,26
r0389_c0954,48.6455779,3.407781,residential,16
r0389_c0955,48.6455779,3.409833,residential,24
r0389_c0956,48.6455779,3.4118849,residential,12
